,Unnamed: 0,conversation_id_str,created_at,favorite_count,label,full_text,translated_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,preprocessed_text
2101,2129,1769976761050370489,Tue Mar 19 10:14:13 +0000 2024,7,anger,@AiraNtieReal @ibra5anjaya Indonesia gawat terjajah ! Makzulkan Jokowi Segera - diskualifikasi prabowo gibran . Selamatkan Indonesia dr Jongos Oligarki,@AiraNtieReal @ibra5anjaya Indonesia is in serious danger of being colonized! Impeach Jokowi Immediately - disqualify Prabowo Gibran. Save Indonesia from the Oligarchy Jongos,1770031012049006667,,AiraNtieReal,in,,0,0,1,https://twitter.com/nobipang/status/1770031012049006667,1604458824475500544,nobipang,@USER @USER Indonesia is in serious danger of being colonized! Impeach Jokowi Immediately - disqualify Prabowo Gibran. Save Indonesia from the Oligarchy Jongos
2102,2130,1770030999302553833,Tue Mar 19 10:14:10 +0000 2024,0,others,Sebuah kenangan yang mungkin tak bisa di lupakan bertemu bersapa dengan para Pengharapan Yang kini harus ikhlas terlepaskan tuk memenuhi sebagian harap Biarlah Yang lebih pas dan layak Sudah ditetapkan Rakyat Ke pundak Pak @prabowo Mas @gibran_tweet,A memory that perhaps cannot be forgotten is meeting and greeting the Hopeful Ones Who must now be willing to let go in order to fulfill some of their hopes. Let that which is more fitting and worthy has been appointed by the People on the shoulders of Mr @prabowo Mas @gibran_tweet,1770030999302553833,,,in,,0,0,0,https://twitter.com/EddiKusmana1/status/1770030999302553833,1471327478496956416,EddiKusmana1,A memory that perhaps cannot be forgotten is meeting and greeting the Hopeful Ones Who must now be willing to let go in order to fulfill some of their hopes. Let that which is more fitting and worthy has been appointed by the People on the shoulders of Mr @USER Mas @USER
2103,2131,1770030981254394179,Tue Mar 19 10:14:06 +0000 2024,0,others,Golkar sendiri belum ada permintaan langsung kepada Prabowo maupun Gibran https://t.co/91NudCRQT6,Golkar itself has not made a direct request to Prabowo or Gibran https://t.co/91NudCRQT6,1770030981254394179,https://pbs.twimg.com/ext_tw_video_thumb/1770030849242853376/pu/img/02BwJjhAgOTKXLZR.jpg,,in,,0,0,0,https://twitter.com/MidaMohammed/status/1770030981254394179,1245202112,MidaMohammed,Golkar itself has not made a direct request to Prabowo or Gibran HTTPURL
2104,2132,1770013661173817536,Tue Mar 19 10:14:00 +0000 2024,3,others,@cebongbuduk @prabowo Mkmkmkmk utang? Utang abah maksudnya? Mkmkmkmkmk,@cebongbuduk @prabowo Mkmkmkmk debt? What do you mean by debt? Mkmkmkmkmk,1770030957065879627,,cebongbuduk,in,,0,0,0,https://twitter.com/1D9R/status/1770030957065879627,794050472,1D9R,@USER @USER Mkmkmkmk debt? What do you mean by debt? Mkmkmkmkmk
2105,2133,1770030875532734855,Tue Mar 19 10:13:40 +0000 2024,0,others,Betul kt cak @islah_bahrawi jk @prabowo menang mk hantu DWI FUNGSI akn di bangkitkan lg apa pendapatmu @Fahrihamzah @zainalamochtar @Dandhy_Laksono @budimandjatmiko @msaid_didu @hanumrais @jokowi #SaveNKRI #ReformasiDiKorupsi #HantuDwiFungsi #JokowiPenghianatDemokrasi https://t.co/vYbFqoWeCE,That's right bro @islah_bahrawi jk @prabowo wins then the ghost of DWI FUNCTION will be resurrected again what do you think @Fahrihamzah @zainalamochtar @Dandhy_Laksono @budimandjatmiko @msaid_didu @hanumrais @jokowi #SaveNKRI #RebesarDiKokerjaan #HantuDwiFungsi #Jokowi PenghianatDemocracy https://t.co/vYb FqoWeCE,1770030875532734855,https://pbs.twimg.com/media/GJBps1eaoAAmOBB.jpg,,in,Indonesia,0,0,0,https://twitter.com/pemikir75/status/1770030875532734855,1902550442,pemikir75,That's right bro @USER jk @USER wins then the ghost of DWI FUNCTION will be resurrected again what do you think @USER @USER @USER @USER @USER @USER @USER hashtag save nkri hashtag rebesar di kokerjaan hashtag hantu dwi fungsi hashtag jokowi PenghianatDemocracy HTTPURL FqoWeCE
2106,2134,1770030771681816580,Tue Mar 19 10:13:16 +0000 2024,1,others,Janji pemimpin kek Prabowo..? https://t.co/o8MoJGGUoo,Prabowo's leader's promise...? https://t.co/o8MoJGGUoo,1770030771681816580,,,in,"Barranquilla, Colombia",0,0,0,https://twitter.com/RantingDesa/status/1770030771681816580,1149085657,RantingDesa,Prabowo's leader's promise..? HTTPURL
2107,2135,1769584854344372310,Tue Mar 19 10:13:07 +0000 2024,0,disgust,@MohammadKhafid3 Yang membela Prabowo tuh karena bukan anaknya yang kena coba anak nya yang kena baru tahu Kau.,"@MohammadKhafid3 The one who defended Prabowo was because it wasn't his son who was hit, his son was the one who got hit and then found out about you.",1770030734134456730,,MohammadKhafid3,in,,0,0,0,https://twitter.com/twitaliasman/status/1770030734134456730,1606081336921686016,twitaliasman,"@USER The one who defended Prabowo was because it wasn't his son who was hit, his son was the one who got hit and then found out about you."
2108,2136,1770029736863137821,Tue Mar 19 10:12:16 +0000 2024,0,others,Yang harus jadi concern Presiden @prabowo di masa depan &amp; Presiden @jokowi di masa depan adalah membereskan status administrasi keagamaan mereka. Uji lagi apakah mereka masih beriman Islam/Kristen atau tidak krn rasionalisme2 politik mereka menunjukkan mereka percaya Dewaraja.,What should be President @prabowo's concern in the future &amp; The future President @jokowi is to straighten out the status of their religious administration. Test again whether they still believe in Islam/Christianity or not because their political rationalism shows they believe in Dewaraja.,1770030521067929653,,RadenTheoOFC,in,Isla-Milagrosa,0,0,0,https://twitter.com/RadenTheoOFC/status/1770030521067929653,1725727497579614208,RadenTheoOFC,What should be President @USER's concern in the future &amp; The future President @USER is to straighten out the status of their religious administration. Test again whether they still believe in Islam/Christianity or not because their political rationalism shows they believe in Dewaraja.
2109,2137,1770030347117609293,Tue Mar 19 10:11:34 +0000 2024,32,others,Seni politik dari seorg maestro .. Tentu masih segar dlm ingatan kita betapa kerasnya rivalitas jokowi vs prabowo di pilpres 2014/2019 dengan tenang jokowi merangkul semua lawan menjadi kawan Di ahir masa tugasnya pun kedigdayaan beliau tiada tanding https://t.co/CIPBLfh2Gj,"Political art from a maestro... Of course it is still fresh in our memories how fierce the Jokowi vs Prabowo rivalry was in the 2014/2019 presidential election. Jokowi calmly embraced all opponents as friends. At the end of his term of office, his superiority was unmatched https://t.co/CIPBLfh2Gj",1770030347117609293,https://pbs.twimg.com/media/GJBpN-LbIAAf_3t.jpg,,in,"DKI Jakarta, Indonesia",0,7,10,https://twitter.com/blantik_pedhet2/status/1770030347117609293,815290931003826176,blantik_pedhet2,"Political art from a maestro.. Of course it is still fresh in our memories how fierce the Jokowi vs Prabowo rivalry was in the 2014/2019 presidential election. Jokowi calmly embraced all opponents as friends. At the end of his term of office, his superiority was unmatched HTTPURL"
2110,2138,1770030341279142338,Tue Mar 19 10:11:33 +0000 2024,1,others,Update Hasil Real Count Pilpres 2024 Selasa 19 Maret: Anies-Imin Prabowo-Gibran Ganjar-Mahfud https://t.co/zu0iUlLms0,2024 Presidential Election Real Count Results Update Tuesday 19 March: Anies-Imin Prabowo-Gibran Ganjar-Mahfud https://t.co/zu0iUlLms0,1770030341279142338,,,in,"Jakarta, Indonesia",0,6,0,https://twitter.com/Bisniscom/status/1770030341279142338,118646322,Bisniscom,2024 Presidential Election Real Count Results Update Tuesday 19 March: Anies-Imin Prabowo-Gibran Ganjar-Mahfud HTTPURL
2111,2139,1770013883467755614,Tue Mar 19 10:11:30 +0000 2024,2,anger,@tempodotco @RinaShaqueena Satu kata -&gt; Makzulkan Jokowi Segera - diskualifikasi prabowo gibran . Selamatkan Indonesia dr Jongos Oligarki,@tempodotco @RinaShaqueena One word -&gt; Impeach Jokowi Immediately - disqualify Prabowo Gibran. Save Indonesia from the Oligarchy Jongos,1770030327467249764,,tempodotco,in,,0,0,0,https://twitter.com/nobipang/status/1770030327467249764,1604458824475500544,nobipang,@USER @USER One word -&gt; Impeach Jokowi Immediately - disqualify Prabowo Gibran. Save Indonesia from the Oligarchy Jongos
2112,2140,1770030325634392466,Tue Mar 19 10:11:29 +0000 2024,135,others,bahkan prabowo gak pede buat sharing foto2 ikn. cukup pekerjanya aja ,Even Prabowo doesn't feel confident about sharing photos. just enough workers,1770030325634392466,,,in,twitterville,2,7,23,https://twitter.com/sociotalker/status/1770030325634392466,115438018,sociotalker,Even Prabowo doesn't feel confident about sharing photos. just enough workers
2113,2141,1769905059708772746,Tue Mar 19 10:11:21 +0000 2024,0,others,@are_inismyname @prabowo @gibran_tweet @bengkeldodo @Ndons_Back @99propaganda @florieliciouss @P4P4B0W0_2024 @Bank_Joee_ @IrawanRommi @MIrvanDarwin1 @zy_zy_its_me @mimih6mei Selangkah lagi kena diskualifikasi.... https://t.co/PArvhW75LK,@are_inismyname @prabowo @gibran_tweet @bengkeldodo @Ndons_Back @99propaganda @florieliciouss @P4P4B0W0_2024 @Bank_Joee_ @IrawanRommi @MIrvanDarwin1 @zy_zy_its_me @mimih6mei One step away from being disqualified.... https://t.co/PArvhW75LK,1770030289546567950,https://pbs.twimg.com/tweet_video_thumb/GJBpKTzawAAswlz.jpg,are_inismyname,in,,0,0,0,https://twitter.com/MJonny13/status/1770030289546567950,981014868345085953,MJonny13,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER One step away from being disqualified.. HTTPURL
2114,2142,1769410700194279541,Tue Mar 19 10:10:59 +0000 2024,0,others,@H4T14K4LN4L42 @jokowi @prabowo Jogetin aja..,@H4T14K4LN4L42 @jokowi @prabowo Just dance..,1770030197313773939,,H4T14K4LN4L42,in,banten,0,0,0,https://twitter.com/indera_prabu/status/1770030197313773939,232178181,indera_prabu,@USER @USER @USER Just dance..
2115,2143,1770023091999281652,Tue Mar 19 10:10:45 +0000 2024,56,disgust,@QianzyZ @UdinBagol8 Ya wajib Makzulkan Jokowi Segera - diskualifikasi prabowo gibran . Selamatkan Indonesia dr Jongos Oligarki,"@QianzyZ @UdinBagol8 Yes, Jokowi must be impeached immediately - Prabowo Gibran's disqualification. Save Indonesia from the Oligarchy Jongos",1770030141441487190,,QianzyZ,in,,0,2,2,https://twitter.com/nobipang/status/1770030141441487190,1604458824475500544,nobipang,"@USER @USER Yes, Jokowi must be impeached immediately - Prabowo Gibran's disqualification. Save Indonesia from the Oligarchy Jongos"
2116,2144,1769714045693853706,Tue Mar 19 10:10:11 +0000 2024,0,disgust,@are_inismyname @prabowo @gibran_tweet @bengkeldodo @P4P4B0W0_2024 @99propaganda @Ndons_Back @Bank_Joee_ @florieliciouss @Kimberley_PS08 @IrawanRommi @MIrvanDarwin1 @zy_zy_its_me Salah video klo mo ambil fakta dan realita...,@are_inismyname @prabowo @gibran_tweet @bengkeldodo @P4P4B0W0_2024 @99propaganda @Ndons_Back @Bank_Joee_ @florieliciouss @Kimberley_PS08 @IrawanRommi @MIrvanDarwin1 @zy_zy_its_me Wrong video if you want to take facts and reality...,1770029996968669292,,are_inismyname,in,Dalam Dunia Dongeng,0,0,0,https://twitter.com/BiruScooter/status/1770029996968669292,1441099892630245383,BiruScooter,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Wrong video if you want to take facts and reality..
2117,2145,1770000569840857449,Tue Mar 19 10:10:02 +0000 2024,0,others,@hariqosatria @prabowo @gibran_tweet Buat pak Prabowo ya..walau wapres nya melenggang dgn cara....aaah suuh dah lah,"@hariqosatria @prabowo @gibran_tweet For Mr Prabowo, yes...even though the vice president walks away in a way...aaah that's enough",1770029959945626091,,hariqosatria,in,indonesia,0,0,0,https://twitter.com/TheMusefree/status/1770029959945626091,138503302,TheMusefree,"@USER @USER @USER For Mr Prabowo, yes..even though the vice president walks away in a way..aah that's enough"
2118,2146,1769949396580593967,Tue Mar 19 10:09:45 +0000 2024,2,anger,@AbunawasReturn @BangferRiau Demi 🇮🇩 Makzulkan Jokowi Segera - diskualifikasi prabowo gibran . Selamatkan Indonesia dr Jongos Oligarki,@AbunawasReturn @BangferRiau For the sake of 🇮🇩 Impeach Jokowi immediately - disqualify Prabowo Gibran. Save Indonesia from the Oligarchy Jongos,1770029887992246626,,AbunawasReturn,in,,0,0,1,https://twitter.com/nobipang/status/1770029887992246626,1604458824475500544,nobipang,@USER @USER For the sake of  emoji Indonesia emoji  Impeach Jokowi immediately - disqualify Prabowo Gibran. Save Indonesia from the Oligarchy Jongos
2119,2147,1769925282876797026,Tue Mar 19 10:09:45 +0000 2024,6,others,@VIVAcoid Dulu kan Prabowo pernah bilang 2030 Indonesia bubar.... Sepertinya akan jadi kenyataan klu dia jadi presiden nya...,@VIVAcoid Prabowo used to say that Indonesia will disband in 2030... Looks like it will come true if he becomes president...,1770029887828709415,,VIVAcoid,in,Bogor,0,0,0,https://twitter.com/frans_pra/status/1770029887828709415,3031455911,frans_pra,@USER Prabowo used to say that Indonesia will disband in 2030.. Looks like it will come true if he becomes president..
2120,2148,1770029848733585735,Tue Mar 19 10:09:36 +0000 2024,0,others,Mufti Cecar Menteri BUMN Dengan Kutip Pernyataan Prabowo https://t.co/NLe8jSWBso,Mufti Tackles BUMN Minister by Quoting Prabowo's Statement https://t.co/NLe8jSWBso,1770029848733585735,,,in,"Jakarta, Indonesia",0,0,0,https://twitter.com/GesuriID/status/1770029848733585735,584835300,GesuriID,Mufti Tackles BUMN Minister by Quoting Prabowo's Statement HTTPURL
2121,2149,1770029811186192770,Tue Mar 19 10:09:27 +0000 2024,0,others,gw dibandingin mulu ama prabowo ,I compared Mulu to Prabowo,1770029811186192770,,,in,,0,0,0,https://twitter.com/nyirarawqidul/status/1770029811186192770,1573684364239839232,nyirarawqidul,I compared Mulu to Prabowo
2122,2150,1770029737626489131,Tue Mar 19 10:09:09 +0000 2024,0,others,Pasangan capres-cawapres nomor urut 2 Prabowo Subianto dan Gibran Rakabuming Raka menang di Provinsi Maluku dengan meraup 665.371 suara mengalahkan ... https://t.co/ZocusEPkvX,"The presidential and vice presidential candidate pair number 2 Prabowo Subianto and Gibran Rakabuming Raka won in Maluku Province by gaining 665,371 votes defeating... https://t.co/ZocusEPkvX",1770029737626489131,,,in,,0,0,0,https://twitter.com/inilahdotcom/status/1770029737626489131,46693036,inilahdotcom,"The presidential and vice presidential candidate pair number 2 Prabowo Subianto and Gibran Rakabuming Raka won in Maluku Province by gaining 665,371 votes defeating.. HTTPURL"
2123,2151,1770013661173817536,Tue Mar 19 10:09:05 +0000 2024,0,others,@prabowo Langsung ke Papua Pak melihat kondisi keamanan di sana semoga cepat damai,"@prabowo Go straight to Papua, Sir, to see the security conditions there, hopefully there will be peace soon",1770029721809719643,,prabowo,in,,0,0,0,https://twitter.com/SatyaPutra53806/status/1770029721809719643,1718636607216185344,SatyaPutra53806,"@USER Go straight to Papua, Sir, to see the security conditions there, hopefully there will be peace soon"
2124,2152,1769643213697282423,Tue Mar 19 10:08:53 +0000 2024,1,others,@BOtnawed @jokowi @prabowo Aamiin,@BOtnawed @jokowi @prabowo Amen,1770029670458958121,,BOtnawed,fi,,0,0,0,https://twitter.com/BANGSAygSUJUD/status/1770029670458958121,1189039138835554304,BANGSAygSUJUD,@USER @USER @USER Amen
2125,2153,1770029646895276160,Tue Mar 19 10:08:48 +0000 2024,1,others,Ini timses Prabowo loo,This is Prabowo's team,1770029646895276160,,,in,Universe,0,0,0,https://twitter.com/dazzallucifer/status/1770029646895276160,372755696,dazzallucifer,This is Prabowo's team
2126,2154,1769679305230217562,Tue Mar 19 10:08:33 +0000 2024,3,anger,@BeatJanur @got_pirang007 Makzulkan Jokowi Segera - diskualifikasi prabowo gibran perusak Pemilu jurdil Selamatkan Indonesia dr Jongos Oligarki,@BeatJanur @got_pirang007 Impeach Jokowi Immediately - disqualify Prabowo Gibran as destroyer of fair elections Save Indonesia from Oligarchy Jongos,1770029583863353523,,BeatJanur,in,,0,0,0,https://twitter.com/nobipang/status/1770029583863353523,1604458824475500544,nobipang,@USER @USER Impeach Jokowi Immediately - disqualify Prabowo Gibran as destroyer of fair elections Save Indonesia from Oligarchy Jongos
2127,2155,1770013661173817536,Tue Mar 19 10:08:30 +0000 2024,0,others,@MMarimbunna @prabowo Udah merintahin team Gerindra baca berita makannya Jan ndekem di X Mulu lebih cepet dari Abah malah Abah Dateng tapi ke masjid masih kampanye,@MMarimbunna @prabowo I ordered the Gerindra team to read the news and eat. Jan went to camp at,1770029574145163686,,MMarimbunna,in,,0,0,0,https://twitter.com/12345678ivx/status/1770029574145163686,1367238572047142914,12345678ivx,@USER @USER I ordered the Gerindra team to read the news and eat. Jan went to camp at
2128,2156,1770027475990614416,Tue Mar 19 10:08:25 +0000 2024,1,others,@buyazaid @prabowo @aniesbaswedan @ganjarpranowo Nah ,@buyazaid @prabowo @aniesbaswedan @ganjarpranowo Well,1770029554415091989,,buyazaid,und,,0,0,0,https://twitter.com/BANGSAygSUJUD/status/1770029554415091989,1189039138835554304,BANGSAygSUJUD,@USER @USER @USER @USER Well
2129,2157,1769637052885373102,Tue Mar 19 10:07:52 +0000 2024,1,others,@junimendo @Anatta_21 @tjapoenglaut @kemendagri @Kemenag_RI @YaqutCQoumas @Ansor_Satu @ListyoSigitP @Puspen_TNI @prabowo @gibran_tweet Ya begitulah harusnya segala perijinan pemerintah dan negara yg mengusai. Bukan malah seperti itu. Negara wajib hadir melindungi warga yg beribadah walaupun agamanya,"@junimendo @Anatta_21 @tjapoenglaut @kemendagri @Kemenag_RI @YaqutCQoumas @Ansor_Satu @ListyoSigitP @Puspen_TNI @prabowo @gibran_tweet Yes, that's how all government and state permits should be. It's not even like that. The state is obliged to be present to protect citizens who worship regardless of their religion",1770029415424213273,,junimendo,in,"DKI Jakarta, Indonesia",0,0,0,https://twitter.com/Se_Na_Sionalis/status/1770029415424213273,2883147836,Se_Na_Sionalis,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Yes, that's how all government and state permits should be. It's not even like that. The state is obliged to be present to protect citizens who worship regardless of their religion"
2130,2158,1769886537007939652,Tue Mar 19 10:07:52 +0000 2024,0,others,@SB_Solata @aniesbaswedan @cakimiNOW @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd Hasil akhirnya tetap di kpu dong.,@SB_Solata @aniesbaswedan @cakimiNOW @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd The final result is still up to the KPU.,1770029412500799821,,SB_Solata,in,Indonesia,0,1,0,https://twitter.com/SOERYAW4DI/status/1770029412500799821,1140961434865557504,SOERYAW4DI,@USER @USER @USER @USER @USER @USER @USER The final result is still up to the KPU.
2131,2159,1769919328198304215,Tue Mar 19 10:07:37 +0000 2024,0,others,@jmelive @prabowo Dalam negeri aman tim kami mengikuti penghitungan C1 manual mulai TPS berjenjang hingga KPU 02 menang mutlak,"@jmelive @prabowo In a safe country, our team follows manual C1 calculations starting from tiered polling stations until KPU 02 wins absolutely",1770029352429949204,,jmelive,in,,0,1,0,https://twitter.com/BANGSAygSUJUD/status/1770029352429949204,1189039138835554304,BANGSAygSUJUD,"@USER @USER In a safe country, our team follows manual C1 calculations starting from tiered polling stations until KPU 02 wins absolutely"
2132,2160,1769752171677978786,Tue Mar 19 10:06:51 +0000 2024,2,anger,@Syarman59 @KPU_ID @officialMKRI Bodoh... Rekapitulasi manual 34 Propinsi sudah disahkan angkanya 58% untuk Prabowo-Gibran. Bagaimana mungkin Alibaba merubah Form C? ,"@Syarman59 @KPU_ID @officialMKRI Stupid... The manual recapitulation for 34 provinces has been approved, the figure is 58% for Prabowo-Gibran. How could Alibaba change Form C?",1770029159869452303,,Syarman59,in,Indonesia,0,1,0,https://twitter.com/anto_dm/status/1770029159869452303,152588744,anto_dm,"@USER @USER @USER Stupid.. The manual recapitulation for 34 provinces has been approved, the figure is 58% for Prabowo-Gibran. How could Alibaba change Form C?"
2133,2161,1770013661173817536,Tue Mar 19 10:06:16 +0000 2024,0,others,@diesaster24 @prabowo Emang udah dilantik beliau?,@diesaster24 @prabowo Has he been appointed?,1770029012947181980,,diesaster24,in,,0,0,0,https://twitter.com/12345678ivx/status/1770029012947181980,1367238572047142914,12345678ivx,@USER @USER Has he been appointed?
2134,2162,1769986489222590707,Tue Mar 19 10:06:05 +0000 2024,1,others,@dhemit_is_back Eh lu nyindir @prabowo ya???? https://t.co/DZ7hxbVpAn,"@dhemit_is_back Hey, are you sarcastic about @prabowo???? https://t.co/DZ7hxbVpAn",1770028963819348176,https://pbs.twimg.com/ext_tw_video_thumb/1770028927114985472/pu/img/tQyCZaRUZSGu-vZG.jpg,dhemit_is_back,in,,0,0,0,https://twitter.com/Hizoka_Wibu/status/1770028963819348176,1410195440323031040,Hizoka_Wibu,"@USER Hey, are you sarcastic about @USER?? HTTPURL"
2135,2163,1769928439342272583,Tue Mar 19 10:02:34 +0000 2024,0,others,@icikiwir_08 @DivHumas_Polri @Puspen_TNI @ReflyHZ @zainalamochtar @UGMYogyakarta @ListyoSigitP Kalo yang kalah bukan Prabowo aman lah,@icikiwir_08 @DivHumas_Polri @Puspen_TNI @ReflyHZ @zainalamochtar @UGMYogyakarta @ListyoSigitP If the loser isn't Prabowo it's safe,1770028078468669668,,icikiwir_08,in,,0,0,0,https://twitter.com/gogo74070675957/status/1770028078468669668,1652284599446433793,gogo74070675957,@USER @USER @USER @USER @USER @USER @USER If the loser isn't Prabowo it's safe
2137,2165,1769905059708772746,Tue Mar 19 10:02:32 +0000 2024,0,joy,@are_inismyname @prabowo @gibran_tweet @bengkeldodo @Ndons_Back @99propaganda @florieliciouss @P4P4B0W0_2024 @Bank_Joee_ @IrawanRommi @MIrvanDarwin1 @zy_zy_its_me @mimih6mei Horeee menang . ayah pasti senang https://t.co/uadGV5H5uf,@are_inismyname @prabowo @gibran_tweet @bengkeldodo @Ndons_Back @99propaganda @florieliciouss @P4P4B0W0_2024 @Bank_Joee_ @IrawanRommi @MIrvanDarwin1 @zy_zy_its_me @mimih6mei Hooray for winning. Dad will be happy https://t.co/uadGV5H5uf,1770028070944285182,https://pbs.twimg.com/ext_tw_video_thumb/1770028014056906752/pu/img/WoPzlrzx_BZMzQ2_.jpg,are_inismyname,in,,0,0,0,https://twitter.com/Jarwo87070201/status/1770028070944285182,1481656372068761601,Jarwo87070201,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Hooray for winning. Dad will be happy HTTPURL
2138,2166,1770013661173817536,Tue Mar 19 10:02:25 +0000 2024,1,others,@SofroniF @prabowo Sok peduli amat lu puki,"@SofroniF @prabowo You really care, Puki",1770028043521913126,,SofroniF,in,,0,0,0,https://twitter.com/12345678ivx/status/1770028043521913126,1367238572047142914,12345678ivx,"@USER @USER You really care, Puki"
2139,2167,1769886537007939652,Tue Mar 19 10:02:24 +0000 2024,0,others,@SOERYAW4DI @aniesbaswedan @cakimiNOW @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd Hasil akhir Di MK Ibu Jd santai ajeeee dulu,@SOERYAW4DI @aniesbaswedan @cakimiNOW @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd Final results in MK So just relax,1770028038224544002,,SOERYAW4DI,in,,0,1,0,https://twitter.com/SB_Solata/status/1770028038224544002,1603597903993262080,SB_Solata,@USER @USER @USER @USER @USER @USER @USER Final results in MK So just relax
2140,2168,1770027919798378519,Tue Mar 19 10:01:56 +0000 2024,26,others,Hasil rekapitulasi penghitungan suara di KPU RI untuk wilayah Papua Barat Daya menyatakan bahwa Prabowo-Gibran unggul.. #mendingprabowo #dekade08 #terusmajubersamaprabowo #PrabowoPresiden2024 #koalisiindonesiamaju #pilpres #prabowo #gibran #indonesia #tknprabowogibran https://t.co/I4oGOVqKOd,The results of the vote count recapitulation at the Indonesian KPU for the Southwest Papua region stated that Prabowo-Gibran was superior.,1770027919798378519,https://pbs.twimg.com/media/GJBmcknaMAAT8xh.jpg,,in,"DKI Jakarta, Indonesia",0,2,7,https://twitter.com/dekade_08/status/1770027919798378519,1576913175227748352,dekade_08,The results of the vote count recapitulation at the Indonesian KPU for the Southwest Papua region stated that Prabowo-Gibran was superior.
2141,2169,1769976121515270177,Tue Mar 19 10:01:44 +0000 2024,0,others,@ichsan_dahrul @prabowo Pendukungnya sudah pindah ke wan angin... Nyungsep dah ,@ichsan_dahrul @prabowo His supporters have moved to Wan Angin... Nyungsep dah,1770027870464905702,,ichsan_dahrul,in,,0,1,0,https://twitter.com/Jackmarpaung99/status/1770027870464905702,1127575011751940096,Jackmarpaung99,@USER @USER His supporters have moved to Wan Angin.. Nyungsep dah
2142,2170,1770013661173817536,Tue Mar 19 10:01:43 +0000 2024,2,others,@dehery13 @prabowo Nyenyenye,@dehery13 @prabowo Nyenyenye,1770027865020723214,,herrysho,ht,,0,0,0,https://twitter.com/12345678ivx/status/1770027865020723214,1367238572047142914,12345678ivx,@USER @USER Nyenyenye
2143,2171,1769989575467037075,Tue Mar 19 10:01:40 +0000 2024,1,disgust,@Dulure_Gibran Maka dari itu mereka yg seperti itu Semoga di era kepemimpinan Pak @prabowo dan Mas @gibran_tweet bisa ditertibkan. Politikus pengecut benalu bangsa .,@Dulure_Gibran That's why those who are like that. Hopefully in the era of leadership of Pak @prabowo and Mas @gibran_tweet they can be disciplined. Cowardly politicians are the parasites of the nation.,1770027852626571321,,Dulure_Gibran,in,,0,0,1,https://twitter.com/Batigoltaeng/status/1770027852626571321,1653016001834000385,Batigoltaeng,@USER That's why those who are like that. Hopefully in the era of leadership of Pak @USER and Mas @USER they can be disciplined. Cowardly politicians are the parasites of the nation.
2144,2172,1770027793793048609,Tue Mar 19 10:01:26 +0000 2024,0,others,Update Hasil Real Count Pilpres 2024 Selasa 19 Maret: Anies-Imin Prabowo-Gibran Ganjar-Mahfud https://t.co/q0ILyXrTsl . ',2024 Presidential Election Real Count Results Update Tuesday 19 March: Anies-Imin Prabowo-Gibran Ganjar-Mahfud https://t.co/q0ILyXrTsl . ',1770027793793048609,,,in,Jakarta,0,0,0,https://twitter.com/AndhikaAWening/status/1770027793793048609,269247644,AndhikaAWening,2024 Presidential Election Real Count Results Update Tuesday 19 March: Anies-Imin Prabowo-Gibran Ganjar-Mahfud HTTPURL . '
2146,2174,1770027727938269513,Tue Mar 19 10:01:10 +0000 2024,0,others,Rekapitulasi Suara Nasional Pemilu 2024 Prabowo-Gibran unggul dari Paslon lainnya. **** Mio Mirza Rapat Internal di Istana ***** #KingCharles #Pemilu2024 #Pilpres2024 #Trending #Viral https://t.co/34JtPSMtzf,Prabowo-Gibran's National Vote Recapitulation for the 2024 Election is superior to other Candidate Candidates. **** Mio Mirza Internal Meeting at the Palace ***** #KingCharles #Pemilu2024 #Pilpres2024 #Trending #Viral https://t.co/34JtPSMtzf,1770027727938269513,,,in,Jakarta,0,0,0,https://twitter.com/holopiscom/status/1770027727938269513,1366400664960573441,holopiscom,Prabowo-Gibran's National Vote Recapitulation for the 2024 Election is superior to other Candidate Candidates. ** Mio Mirza Internal Meeting at the Palace ** hashtag king charles hashtag pemilu2024 hashtag pilpres2024 hashtag trending hashtag viral HTTPURL
2147,2175,1770013661173817536,Tue Mar 19 10:01:08 +0000 2024,1,others,@prabowo No komen https://t.co/ACJZeBpyCW,@prabowo No comments https://t.co/ACJZeBpyCW,1770027718161408098,,prabowo,nl,,0,0,0,https://twitter.com/Capuchihome/status/1770027718161408098,1638157255563673604,Capuchihome,@USER No comments HTTPURL
